"","logFC","logCPM","LR","PValue","FDR","geneid","genesymbol","ENSEMBL"
"1991","-0.868242575455897","4.78042581325139","21.1653960785915","4.21303036159851e-06","1.44743047082467e-05","296394","Dpm1","ENSRNOG00000010993"
"1992","-0.92660018849668","6.92498515267248","21.1405386970367","4.26803184044312e-06","1.46486994464091e-05","308993","Sephs2","ENSRNOG00000048397"
"1993","-0.777469242573762","5.98427282579171","21.1017537860411","4.35529340318745e-06","1.49222524783645e-05","365872","Aph1a","ENSRNOG00000023816"
"1994","-1.02520749630808","2.85852341343801","21.0551831976374","4.46244084256113e-06","1.5262873159037e-05","432392","Fut8","ENSRNOG00000008451"
"1995","-1.11970969173805","4.95067813084638","21.0504050777955","4.47358266375815e-06","1.52971950625613e-05","302890","Cpped1","ENSRNOG00000015118"
"1996","-1.14138831451884","3.46549250343634","21.0381596797151","4.50226462235426e-06","1.5391462778746e-05","305230","Shroom3","ENSRNOG00000002208"
"1997","-2.5912621530367","7.43311874907695","21.0339800648765","4.51209657050661e-06","1.54212590678358e-05","25116","Hsd11b1","ENSRNOG00000005861"
"1998","-1.59335890803681","1.8513405151702","21.0264930349749","4.52976264228343e-06","1.54778091471495e-05","306380","Psd3","ENSRNOG00000013884"
"1999","-1.96400728325377","0.308079210173317","21.0218587404363","4.54073228612961e-06","1.55037901481935e-05","24923","Stx1b","ENSRNOG00000019193"
"2000","-1.35146069767113","2.92941738489203","21.0190022993237","4.5475069240298e-06","1.55230856413646e-05","500117","Ccdc126","ENSRNOG00000009322"
"2001","-0.883978307688716","3.94597925093068","21.0134833204812","4.56062506418977e-06","1.55640200387686e-05","362061","Cryz","ENSRNOG00000028319"
"2002","-2.61345624945002","3.47886157590022","21.0083023060961","4.57297444946147e-06","1.56023113438663e-05","79113","Fgr","ENSRNOG00000009912"
"2003","-1.16532764296868","2.3999122055066","20.9925293974188","4.61077749474744e-06","1.57235250302123e-05","312192","Ahcyl2","ENSRNOG00000039300"
"2004","-1.26626088260579","4.19664894317395","20.9514585586358","4.71069039304337e-06","1.60444465987363e-05","361843","Aifm2","ENSRNOG00000059445"
"2005","-1.04688660361097","2.57672561366804","20.9460674233841","4.7239657180326e-06","1.60856969669232e-05","360547","Sat2","ENSRNOG00000011714"
"2006","-2.50629389631033","0.350740724298064","20.944133796679","4.72873629256708e-06","1.6097974400269e-05","291770","Chst9","ENSRNOG00000015867"
"2007","-0.781518831740069","3.91891772898799","20.9240309207591","4.77862073047979e-06","1.62517797818779e-05","293415","Tmem9b","ENSRNOG00000013591"
"2008","-2.07935213109091","-0.385585059472095","20.9126868261763","4.80700337299115e-06","1.63402638642046e-05","366473","Azin2","ENSRNOG00000051507"
"2009","-1.40279871918036","4.96026150961235","20.8690283000557","4.91782344515939e-06","1.67046421743393e-05","296474","Helz2","ENSRNOG00000013267"
