"ID","A1","A2","A3","A4","D1","D2","D3","D4","L1","L2","L3","L4","S1","S3","S4","S5","Gene.name"
"ENSRNOG00000054625",68,97,64,69,85,177,171,207,239,198,108,170,170,321,120,157,"Fhod1"
"ENSRNOG00000028844",1,0,2,3,17,46,46,77,17,15,13,10,5,17,5,16,"Slc9a5"
"ENSRNOG00000016479",0,0,0,1,0,2,2,2,1,2,1,1,3,0,1,0,"Plekhg4"
"ENSRNOG00000016760",1,0,0,0,7,3,5,9,3,0,0,8,0,2,0,2,"Kctd19"
"ENSRNOG00000016854",0,3,2,2,9,3,15,6,14,5,3,14,2,5,6,5,"AC116220.1"
"ENSRNOG00000016890",18,24,29,19,14,18,32,34,39,46,21,43,11,54,27,65,"Tppp3"
"ENSRNOG00000017045",62,60,79,89,12,16,15,22,41,24,27,25,15,45,28,25,"Zdhhc1"
"ENSRNOG00000062161",0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,"AC116220.3"
"ENSRNOG00000017084",74,118,44,65,0,1,1,1,3,0,0,0,4,1,2,7,"Hsd11b2"
"ENSRNOG00000017235",1734,1791,2066,1887,314,401,485,638,2478,1854,2071,2214,1819,2355,2120,2172,"Atp6v0d1"
"ENSRNOG00000062091",3,4,4,2,0,0,2,2,34,6,10,8,1,11,12,7,"AC116220.2"
"ENSRNOG00000039001",1,0,0,0,3,5,6,7,7,5,4,4,3,6,2,1,"Agrp"
"ENSRNOG00000017604",155,205,160,138,102,126,179,255,518,385,312,447,379,696,413,428,"Ripor1"
"ENSRNOG00000017674",531,500,547,601,239,318,507,824,453,1022,699,662,1185,711,700,831,"Ctcf"
"ENSRNOG00000024452",67,72,88,65,177,245,455,728,223,296,234,231,281,230,205,239,"Carmil2"
"ENSRNOG00000038973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Acd"
"ENSRNOG00000017746",14,10,18,10,2,13,23,38,9,13,20,17,14,22,4,13,"Pard6a"
"ENSRNOG00000024364",14,22,16,15,11,7,39,77,37,55,86,60,101,45,51,72,"Enkd1"
"ENSRNOG00000017867",0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,"RGD1561415"
"ENSRNOG00000017953",60,38,77,65,3,4,10,13,45,34,31,50,22,57,26,35,"Gfod2"
"ENSRNOG00000018000",672,470,659,802,254,280,784,1103,426,1184,1373,812,1976,1456,1964,1848,"Ranbp10"
"ENSRNOG00000018954",0,0,1,3,2,1,5,6,1,5,2,1,1,0,2,0,"Tsnaxip1"
"ENSRNOG00000024178",52,17,32,39,167,200,423,733,230,426,410,287,575,329,329,360,"Cenpt"
"ENSRNOG00000019109",152,132,190,185,29,25,44,88,164,321,148,147,253,188,150,198,"Thap11"
"ENSRNOG00000018945",459,439,487,498,149,167,219,358,806,976,816,831,904,833,735,900,"Nutf2"
"ENSRNOG00000024025",228,222,270,272,258,291,429,636,480,592,494,541,614,531,455,539,"Edc4"
"ENSRNOG00000019290",216,203,232,267,24,29,31,40,198,253,214,239,223,261,241,197,"Pskh1"
"ENSRNOG00000048692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AC121465.1"
"ENSRNOG00000019353",0,1,0,2,2,0,4,6,12,17,3,4,9,12,6,4,"Ctrl"
"ENSRNOG00000019494",317,835,456,347,95,108,117,158,512,362,310,392,341,395,291,310,"Psmb10"
"ENSRNOG00000019573",6670,8164,6796,6677,78,72,116,193,1718,1162,1463,1358,1001,1761,1450,1518,"Lcat"
"ENSRNOG00000019651",406,391,400,380,147,216,325,652,343,523,369,303,508,464,347,349,"Slc12a4"
"ENSRNOG00000052379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AC121465.2"
"ENSRNOG00000019757",0,0,4,2,28,49,80,77,9,8,13,6,3,14,9,1,"Dpep3"
"ENSRNOG00000023303",2,7,9,7,31,20,86,201,65,62,65,48,79,93,53,64,"Dpep2"
"ENSRNOG00000019817",116,114,146,118,22,45,33,102,139,125,163,112,112,123,105,119,"Ddx28"
"ENSRNOG00000019819",90,95,140,112,72,122,187,221,206,192,183,215,200,193,168,239,"Dus2"
"ENSRNOG00000054264",246,238,279,370,63,31,82,114,188,470,308,303,535,281,275,314,"Nfatc3"
"ENSRNOG00000023177",915,1068,1210,1148,73,79,47,75,2680,2520,2620,2725,2092,3009,2589,2544,"Esrp2"
"ENSRNOG00000019859",316,216,318,353,22,30,50,77,441,282,217,265,217,240,184,197,"Pla2g15"
"ENSRNOG00000047810",0,0,0,0,4,5,3,2,0,0,0,0,0,0,0,0,"AC128800.1"
"ENSRNOG00000019943",5,16,21,4,22,36,36,62,48,60,41,44,50,60,39,42,"Slc7a6"
"ENSRNOG00000020049",127,153,156,147,89,124,154,354,217,259,214,202,298,248,232,244,"Slc7a6os"
"ENSRNOG00000000258",143,196,162,153,48,29,63,117,292,420,326,334,390,337,273,366,"Prmt7"
"ENSRNOG00000047742",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"AABR07072644.1"
"ENSRNOG00000000257",134,215,133,109,10,13,21,38,61,50,46,43,37,50,40,54,"Smpd3"
"ENSRNOG00000046621",99,155,166,157,629,882,1029,1434,359,418,300,271,348,299,274,260,"AABR07043748.1"
"ENSRNOG00000055745",38,44,52,51,16,4,12,11,21,63,38,55,54,58,36,42,"AABR07043748.2"
"ENSRNOG00000021890",253,321,279,233,218,273,390,730,1058,817,1168,965,775,1058,1069,1004,"Nob1"
"ENSRNOG00000012772",112,372,81,92,20,31,26,25,330,192,299,350,145,341,239,324,"Nqo1"
"ENSRNOG00000011879",239,261,219,231,49,73,99,126,355,378,397,323,343,512,288,265,"Nfat5"
"ENSRNOG00000020087",18,24,16,13,4,5,2,2,40,49,20,37,36,31,33,41,"Zfp90"
"ENSRNOG00000020093",12,19,17,18,23,21,40,59,48,59,62,35,83,55,49,53,"LOC100360573"
"ENSRNOG00000053623",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"LOC100360619"
"ENSRNOG00000020129",9,0,4,1,10,4,6,4,15,28,8,19,29,42,5,27,"Cdh3"
"ENSRNOG00000020151",1433,2763,1113,1255,70,57,113,123,1229,1812,945,1149,1533,1065,852,1090,"Cdh1"
"ENSRNOG00000022524",129,106,125,146,15,4,19,17,114,181,136,125,175,157,122,142,"Tango6"
"ENSRNOG00000059362",4,3,2,1,1,0,9,6,5,5,2,14,8,12,3,9,"Has3"
"ENSRNOG00000047246",663,637,670,732,116,180,222,327,633,925,616,709,919,661,651,677,"Chtf8"
"ENSRNOG00000020333",200,189,203,217,64,65,108,127,290,415,243,303,403,381,276,336,"Utp4"
"ENSRNOG00000020344",10,11,14,23,2,3,15,8,7,45,29,28,40,33,22,20,"Sntb2"
"ENSRNOG00000051781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00026"
"ENSRNOG00000020351",564,630,644,684,120,162,329,493,553,854,714,696,888,680,702,787,"Vps4a"
"ENSRNOG00000022303",214,294,283,218,14,16,23,12,204,234,169,163,200,226,176,191,"Pdf"
"ENSRNOG00000020379",426,479,507,468,191,255,347,469,551,628,612,616,604,546,515,623,"Cog8"
"ENSRNOG00000020391",89,146,152,147,60,34,88,164,296,438,310,338,420,345,309,326,"Nip7"
"ENSRNOG00000020406",0,0,0,0,3,1,1,3,3,2,3,4,2,5,4,4,"Tmed6"
"ENSRNOG00000020435",112,123,112,138,24,26,46,98,145,281,167,192,259,178,150,153,"Terf2"
"ENSRNOG00000060258",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"AC124839.1"
"ENSRNOG00000011142",1823,3207,2197,2547,90,115,127,188,1033,1095,821,1005,982,1089,848,925,"Cyb5b"
"ENSRNOG00000062255",0,0,0,0,2,1,3,0,1,2,0,0,0,0,0,0,"AABR07072646.1"
"ENSRNOG00000061467",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"AABR07043772.1"
"ENSRNOG00000012937",236,204,217,235,135,225,330,457,212,329,259,290,352,331,288,295,"Wwp2"
"ENSRNOG00000035609",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"Mir140"
"ENSRNOG00000014097",1308,1352,1540,1327,210,291,399,720,1095,1208,1007,986,1248,1038,926,1006,"Psmd7"
"ENSRNOG00000054540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07043775.1"
"ENSRNOG00000061454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07043776.1"
"ENSRNOG00000017602",18,37,8,16,3,1,7,8,11,7,4,4,5,6,0,2,"Il34"
"ENSRNOG00000033224",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"AABR07043813.1"
"ENSRNOG00000017500",26,44,28,31,12,14,18,18,88,115,55,59,100,100,67,73,"Mtss1l"
"ENSRNOG00000017219",385,400,471,459,101,131,196,266,265,485,286,333,510,345,302,310,"Vac14"
"ENSRNOG00000017178",0,1,2,1,6,10,8,3,2,0,1,3,0,0,0,1,"Hydin"
"ENSRNOG00000057215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"AABR07043816.1"
"ENSRNOG00000017102",18,23,20,32,1,5,3,7,38,68,45,66,76,40,38,42,"Cmtr2"
"ENSRNOG00000016977",7,1,4,0,9,1,0,1,3,5,0,1,3,3,1,6,"Calb2"
"ENSRNOG00000038741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07043818.1"
"ENSRNOG00000016971",83,87,142,128,4,0,6,5,132,107,165,139,90,172,113,137,"Zfp612"
"ENSRNOG00000016953",0,0,0,0,0,0,0,1,0,3,1,4,1,2,0,1,"Chst4"
"ENSRNOG00000051743",15,1,40,19,0,0,0,3,0,0,0,0,0,0,0,0,"AABR07043822.1"
"ENSRNOG00000016348",13254,13009,16104,15464,36,33,29,31,4,13,0,2,192,214,110,112,"Tat"
"ENSRNOG00000016291",47,13,65,38,0,3,1,1,3,3,3,6,1,6,1,4,"Marveld3"
"ENSRNOG00000016108",72,16,54,79,18,11,42,57,23,155,133,74,239,186,160,186,"Phlpp2"
"ENSRNOG00000059926",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"RF00576"
"ENSRNOG00000053935",3,0,0,1,1,0,2,0,4,0,2,4,1,2,1,4,"AC123500.1"
"ENSRNOG00000038766",128,175,125,381,27,14,20,19,67,125,79,91,129,118,105,112,"LOC103694328"
"ENSRNOG00000000262",23,33,47,98,63,94,199,514,91,151,145,121,171,148,112,152,"Zfp821"
"ENSRNOG00000015144",154,241,214,402,216,394,498,649,427,429,462,417,474,402,364,407,"Ist1"
"ENSRNOG00000052310",5,6,4,12,16,17,26,44,17,11,14,9,14,18,9,11,"Pkd1l3"
"ENSRNOG00000015063",213,204,261,214,54,80,124,162,1192,784,991,951,719,964,980,1078,"Dhodh"
"ENSRNOG00000014964",150955,132191,172697,149933,1255,1399,1283,1221,44088,18929,32980,32234,17777,40629,33477,34085,"Hp"
"ENSRNOG00000021379",122,133,138,134,64,93,104,157,195,163,155,150,134,173,165,175,"Txnl4b"
"ENSRNOG00000014619",365,415,421,482,171,215,273,539,521,732,509,615,741,661,543,548,"Dhx38"
"ENSRNOG00000014505",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"Pmfbp1"
"ENSRNOG00000032799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07043823.1"
"ENSRNOG00000043145",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"AABR07043823.2"
"ENSRNOG00000060265",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07043825.1"
"ENSRNOG00000014452",74,73,66,116,25,30,30,57,107,120,69,107,135,143,88,66,"Zfhx3"
"ENSRNOG00000049520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07043829.1"
"ENSRNOG00000051461",54,62,55,63,97,135,205,354,239,300,274,268,304,224,244,230,"Rfwd3"
"ENSRNOG00000018668",531,607,390,547,257,410,394,484,1435,1900,1546,1697,1637,1515,1423,1676,"Glg1"
"ENSRNOG00000022593",96,64,70,116,10,14,16,29,23,80,43,56,60,54,77,67,"Pdpr"
"ENSRNOG00000022721",0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,"Clec18a"
"ENSRNOG00000059841",0,2,0,0,0,0,1,0,1,2,1,1,2,0,0,0,"AC111287.1"
"ENSRNOG00000018582",45,68,61,55,34,53,114,299,84,164,74,82,162,103,65,118,"Exosc6"
"ENSRNOG00000018404",3431,4444,4055,4280,243,290,698,1567,1696,2310,1629,1674,2650,2126,1733,1979,"Aars"
"ENSRNOG00000018033",209,276,253,303,97,81,174,315,576,908,714,643,927,772,706,764,"Ddx19b"
"ENSRNOG00000017932",32,43,16,23,63,67,193,331,185,684,579,347,1085,555,783,837,"St3gal2"
"ENSRNOG00000059453",117,134,134,156,44,37,79,134,194,206,131,167,192,224,161,191,"Fuk"
"ENSRNOG00000017745",516,533,556,615,73,71,122,239,614,612,507,587,603,614,615,617,"Cog4"
"ENSRNOG00000017724",837,634,875,924,376,450,785,1225,1576,2232,1681,1835,2276,1724,1629,1791,"Sf3b3"
"ENSRNOG00000057770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00611"
"ENSRNOG00000060911",1,0,0,0,0,0,1,0,0,1,2,0,3,4,1,1,"RF00611"
"ENSRNOG00000060637",0,0,1,2,0,3,3,6,3,1,2,1,3,1,0,0,"RF00413"
"ENSRNOG00000045722",0,0,0,0,16,24,27,29,1,0,0,0,0,2,0,0,"Mir3084a"
"ENSRNOG00000061333",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"RF00026"
"ENSRNOG00000042353",87,199,106,98,18,15,16,6,316,186,208,242,175,267,160,231,"Mlkl"
"ENSRNOG00000059155",2,6,3,5,1,0,4,0,16,14,3,9,12,16,10,7,"AABR07043844.1"
"ENSRNOG00000018950",2,4,4,1,13,15,6,10,159,94,188,195,92,134,201,152,"Fa2h"
"ENSRNOG00000061325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00560"
"ENSRNOG00000018967",172,158,188,177,26,14,45,64,385,327,379,358,315,373,365,333,"Wdr59"
"ENSRNOG00000019028",238,271,399,333,57,55,88,117,219,205,172,214,213,186,157,195,"Znrf1"
"ENSRNOG00000019036",776,451,962,900,13,8,13,15,308,268,266,237,236,262,258,311,"Ldhd"
"ENSRNOG00000019059",27,37,42,48,5,16,16,31,60,45,49,64,54,54,50,54,"Zfp1"
"ENSRNOG00000019068",0,0,0,0,7,4,7,6,4,1,0,8,1,3,1,1,"Ctrb1"
"ENSRNOG00000051693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AC114198.1"
"ENSRNOG00000019253",1741,2518,2458,2296,54,39,35,26,1212,1398,803,835,1114,1141,929,868,"Bcar1"
"ENSRNOG00000019326",346,410,448,358,103,92,187,467,664,877,682,669,861,802,704,698,"Cfdp1"
"ENSRNOG00000049019",287,380,314,355,84,96,83,112,193,176,165,179,170,182,164,205,"Tmem170a"
"ENSRNOG00000058844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00026"
"ENSRNOG00000021521",1,1,0,1,1,1,3,3,0,4,2,4,2,5,3,3,"Chst5"
"ENSRNOG00000021517",133,144,95,82,16,6,21,27,118,183,125,121,137,117,106,132,"Tmem231"
"ENSRNOG00000019425",1027,1127,1256,1229,105,73,123,225,662,673,771,628,740,812,746,848,"Gabarapl2"
"ENSRNOG00000019434",69,64,94,64,24,21,38,68,32,76,51,44,58,41,39,54,"Adat1"
"ENSRNOG00000019456",904,1100,1077,1081,276,233,448,722,1264,1926,1462,1550,2172,1643,1471,1785,"Kars"
"ENSRNOG00000010712",212,282,274,246,85,119,129,206,254,298,267,259,299,293,243,285,"Terf2ip"
"ENSRNOG00000031439",13,14,19,10,7,20,18,18,23,26,18,15,12,29,17,15,"AC117869.1"
"ENSRNOG00000054233",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,"RF00026"
"ENSRNOG00000011065",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"AC126899.1"
"ENSRNOG00000050382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07043861.1"
"ENSRNOG00000057385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LOC102555326"
"ENSRNOG00000054566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00100"
"ENSRNOG00000011231",0,2,1,1,0,0,0,1,3,3,1,2,3,2,0,0,"Cntnap4"
"ENSRNOG00000058801",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"AABR07043875.1"
"ENSRNOG00000056500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07043877.3"
"ENSRNOG00000053551",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"AABR07043877.1"
"ENSRNOG00000054148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07043877.2"
"ENSRNOG00000054701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00003"
"ENSRNOG00000060906",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"RF00003"
"ENSRNOG00000054393",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,"AABR07043883.1"
"ENSRNOG00000011552",151,196,221,298,15,9,24,37,101,131,105,107,136,87,90,78,"Mon1b"
"ENSRNOG00000031097",31,70,61,60,29,38,48,120,56,39,34,33,27,48,39,37,"Syce1l"
"ENSRNOG00000011575",0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,"Adamts18"
"ENSRNOG00000052933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00561"
"ENSRNOG00000050326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07043892.1"
"ENSRNOG00000011976",203,122,164,197,4,6,2,6,120,84,84,79,88,117,95,90,"Nudt7"
"ENSRNOG00000011989",6,5,11,7,3,2,15,6,2,5,6,7,4,2,2,6,"Vat1l"
"ENSRNOG00000012238",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,"Clec3a"
"ENSRNOG00000012030",26,20,27,26,1,0,5,4,16,31,14,22,23,11,20,18,"AABR07043897.1"
"ENSRNOG00000012428",206,363,189,226,15,13,7,13,279,198,126,132,123,260,93,149,"Maf"
"ENSRNOG00000058892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07043928.2"
"ENSRNOG00000053616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07043928.1"
"ENSRNOG00000057032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"AABR07043929.1"
"ENSRNOG00000052678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07043940.1"
"ENSRNOG00000012450",0,0,1,0,1,3,3,0,5,3,1,1,2,0,2,3,"Dynlrb2"
"ENSRNOG00000042888",1,8,0,7,2,1,4,5,14,13,10,20,11,21,8,8,"Cdyl2"
"ENSRNOG00000011296",52,50,52,70,99,178,399,747,155,473,402,281,610,349,380,384,"Cenpn"
"ENSRNOG00000011279",89,108,133,87,91,153,345,830,275,270,320,242,348,253,301,260,"Cmc2"
"ENSRNOG00000011422",74,79,73,75,15,11,37,65,67,152,82,91,182,141,134,168,"AABR07043951.1"
"ENSRNOG00000045541",0,6,4,3,2,5,9,8,2,9,4,4,5,9,7,5,"LOC687399"
"ENSRNOG00000056488",0,0,0,1,0,0,0,0,3,2,0,3,3,3,0,5,"RF00003"
"ENSRNOG00000011535",2314,3320,3072,2810,212,213,224,206,4249,3132,4554,4285,2755,4371,4209,4476,"Gcsh"
"ENSRNOG00000045626",1,6,2,0,11,12,15,5,12,15,9,8,8,10,9,8,"Pkd1l2"
"ENSRNOG00000012027",25,31,9,23,17,20,13,18,332,552,295,274,423,338,300,318,"Bco1"
"ENSRNOG00000012671",17,7,15,19,15,20,26,21,9,20,10,20,29,26,20,17,"Gan"
"ENSRNOG00000013178",343,281,246,377,75,73,97,110,254,498,304,352,460,329,338,304,"Cmip"
"ENSRNOG00000051986",28,22,53,29,109,114,213,267,153,100,87,324,61,72,46,66,"Plcg2"
"ENSRNOG00000051819",371,610,466,383,2,9,11,12,80,78,125,93,79,136,129,139,"Sdr42e1"
"ENSRNOG00000013982",554,857,449,460,43,45,53,58,2192,2608,2133,2073,2191,2087,2025,2123,"Hsd17b2"
"ENSRNOG00000050087",87,131,142,90,67,74,179,290,393,454,422,404,441,350,346,408,"Mphosph6"
"ENSRNOG00000055087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00432"
"ENSRNOG00000014371",1,8,13,1,7,5,8,4,11,18,9,18,17,13,9,21,"Cdh13"
"ENSRNOG00000059049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07043986.1"
"ENSRNOG00000062134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07043986.2"
"ENSRNOG00000056152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00560"
"ENSRNOG00000049789",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"AABR07044001.1"
"ENSRNOG00000014415",1106,1394,1401,1312,88,74,90,134,1229,933,1042,1061,918,1186,971,1115,"Hsbp1"
"ENSRNOG00000014522",1476,1528,1728,1556,57,55,70,77,1473,1188,1026,1065,1035,1292,1063,1085,"Mlycd"
"ENSRNOG00000058847",35,51,34,39,2,6,3,3,0,12,4,10,5,8,9,5,"AABR07044001.4"
"ENSRNOG00000055320",0,9,1,1,1,0,1,0,0,0,1,0,3,1,0,0,"AABR07044001.2"
"ENSRNOG00000056389",0,3,2,1,0,0,0,0,3,2,0,0,0,1,0,0,"AABR07044001.3"
"ENSRNOG00000014948",1923,5749,4061,3094,53,81,77,102,947,1618,1135,833,1791,1131,1076,824,"Osgin1"
"ENSRNOG00000015084",2,11,7,4,1,0,1,4,6,9,6,4,6,3,4,3,"Necab2"
"ENSRNOG00000025503",0,1,0,0,0,0,1,0,9,4,4,4,4,6,6,4,"Slc38a8"
"ENSRNOG00000015173",611,655,665,653,101,126,237,476,686,863,626,747,874,794,647,747,"Mbtps1"
"ENSRNOG00000015576",77,83,75,88,27,14,53,46,76,154,142,125,211,104,152,135,"Hsdl1"
"ENSRNOG00000015590",0,0,0,0,3,4,7,1,1,4,1,3,2,1,1,9,"Dnaaf1"
"ENSRNOG00000015632",46,74,86,57,23,47,63,161,143,161,103,116,176,174,80,117,"Taf1c"
"ENSRNOG00000015690",0,0,0,0,3,3,6,4,2,2,2,4,2,2,2,5,"Adad2"
"ENSRNOG00000015746",3,5,3,3,6,2,3,0,1,0,1,0,0,0,0,1,"Kcng4"
"ENSRNOG00000015904",59,115,12,46,2,0,1,0,36,21,9,5,18,12,12,10,"Wfdc1"
"ENSRNOG00000049334",0,1,2,1,0,2,0,1,10,1,5,6,2,9,2,7,"Atp2c2"
"ENSRNOG00000016224",72,79,69,84,7,10,13,17,134,98,108,108,95,147,119,90,"Tldc1"
"ENSRNOG00000016257",155,191,254,117,445,734,665,798,1126,640,534,953,483,849,460,523,"Cotl1"
"ENSRNOG00000016422",75,79,73,71,15,5,10,5,58,63,67,69,62,103,43,68,"Klhl36"
"ENSRNOG00000016509",556,470,644,635,134,233,349,691,708,1108,741,674,1160,786,645,746,"Usp10"
"ENSRNOG00000016752",5,19,2,13,33,47,36,38,35,14,11,88,14,31,10,36,"Crispld2"
"ENSRNOG00000017342",180,245,254,230,44,56,83,160,312,325,188,236,321,275,175,226,"Zdhhc7"
"ENSRNOG00000053641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07044009.1"
"ENSRNOG00000051522",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"AABR07044011.1"
"ENSRNOG00000049362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07044014.1"
"ENSRNOG00000051160",4,8,1,3,0,0,0,0,11,7,1,0,4,2,2,2,"AABR07044017.1"
"ENSRNOG00000049906",17,42,14,27,8,11,10,10,112,73,20,37,61,80,23,42,"Foxf1"
"ENSRNOG00000047483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07044018.2"
"ENSRNOG00000046443",59,59,70,51,0,3,5,13,84,123,61,66,93,107,62,88,"Mthfsd"
"ENSRNOG00000047446",1,1,0,0,0,0,0,0,2,0,1,1,1,3,3,1,"Foxc2"
"ENSRNOG00000047125",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,"Foxl1"
"ENSRNOG00000059054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07044036.1"
"ENSRNOG00000050028",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"LOC687560"
"ENSRNOG00000042274",517,684,594,529,49,43,79,128,384,391,297,331,392,403,351,326,"Fbxo31"
"ENSRNOG00000017905",1272,1172,1359,1280,164,182,281,398,1083,1060,998,988,968,1208,1026,1235,"Map1lc3b"
"ENSRNOG00000018226",107,115,85,124,7,10,4,9,71,178,78,101,159,123,84,111,"Zcchc14"
"ENSRNOG00000017431",97,115,113,91,41,47,44,45,161,177,91,207,123,219,104,115,"RGD1304884"
"ENSRNOG00000021714",0,0,0,0,0,0,0,0,1,2,0,0,0,3,4,0,"Fam92b"
"ENSRNOG00000056656",2,4,8,7,2,3,1,2,2,12,4,4,4,8,6,7,"AABR07044049.1"
"ENSRNOG00000017489",121,52,106,64,59,46,136,176,190,609,373,341,724,468,419,466,"Gse1"
"ENSRNOG00000057071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07044054.1"
"ENSRNOG00000017575",69,58,77,37,165,268,406,699,286,484,385,320,516,363,327,377,"Gins2"
"ENSRNOG00000038412",0,0,0,0,24,40,22,18,0,1,2,0,0,0,0,0,"AC118833.1"
"ENSRNOG00000017646",12,4,7,5,1,0,4,0,1,3,1,1,2,3,0,1,"RGD1309651"
"ENSRNOG00000017654",265,304,318,268,90,110,119,191,625,678,464,592,697,667,518,635,"Emc8"
"ENSRNOG00000017817",5273,6894,6889,5374,1059,1193,1896,2913,11465,8894,9891,9322,8621,9758,9135,10301,"Cox4i1"
"ENSRNOG00000017869",80,195,225,121,116,56,102,95,606,241,322,250,199,333,221,244,"Irf8"
"ENSRNOG00000053910",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"AABR07044063.1"
"ENSRNOG00000054434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00139"
"ENSRNOG00000056401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07044063.2"
"ENSRNOG00000018784",7,21,13,9,4,4,19,36,16,15,14,15,13,22,8,9,"Jph3"
"ENSRNOG00000018801",128,135,141,156,70,82,137,299,281,349,211,242,370,276,228,242,"AC109048.1"
"ENSRNOG00000046739",0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,"Mir3564"
"ENSRNOG00000046599",19,20,25,29,5,7,2,16,40,71,46,40,85,45,44,40,"Klhdc4"
"ENSRNOG00000018824",75,397,51,52,150,151,363,894,685,1160,991,815,1628,1031,1150,1292,"Slc7a5"
"ENSRNOG00000019098",510,1006,684,727,5,5,7,3,128,97,89,103,88,116,94,106,"Ca5a"
"ENSRNOG00000019140",32,52,39,73,22,49,65,120,201,137,103,89,121,86,119,114,"Banp"
"ENSRNOG00000028578",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"AABR07044065.1"
"ENSRNOG00000043077",1047,829,1116,845,284,373,735,1217,754,1572,1306,876,2107,1264,1386,1287,"Zfpm1"
"ENSRNOG00000012789",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Mlnr"
