"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"28956",-4.71876780911941,4.08520267564879,340.834304742919,4.19927695638379e-76,3.56379921880993e-74,"28956"
"7418",-7.86600659319423,6.16233543756559,339.061148771424,1.02173086593069e-75,8.55341300931392e-74,"7418"
"26",-4.69376911944343,6.55010700315298,338.801259264386,1.16395540417445e-75,9.6566542298796e-74,"26"
"16964",-4.24111645106861,6.76472637510569,338.592202937799,1.2926043019904e-75,1.06761036567519e-73,"16964"
"9333",-4.30656157725817,8.87600845309994,338.436435473884,1.39762097758614e-75,1.14921714250317e-73,"9333"
"6396",-4.72803587620101,6.00080321855047,337.706554987704,2.01533395433439e-75,1.63533743373424e-73,"6396"
"28388",-10.7496822854369,12.3473688670582,337.508643217719,2.22561258935327e-75,1.79808115788755e-73,"28388"
"18040",-3.64781891753491,4.48767741298305,337.073773313982,2.76795293454468e-75,2.22651727139179e-73,"18040"
"8483",-4.517120107491,5.30496899208747,336.530885044084,3.63407060187226e-75,2.91056018204496e-73,"8483"
"1874",-5.00010406358558,7.4612106130736,336.363776310526,3.95173472343712e-75,3.15133810854785e-73,"1874"
"18998",-12.3683684913685,13.0551027131199,335.861918468473,5.08261431438135e-75,4.03577027598151e-73,"18998"
"7268",-5.21728875964998,4.79042157321041,334.675105595578,9.21646663532486e-75,7.13447067866717e-73,"7268"
"7506",-6.78157075064086,4.80523178991846,334.198950563301,1.17022008703504e-74,9.02093409593135e-73,"7506"
"1689",-4.75963777260158,7.19183147367677,333.964896456854,1.31596089980167e-74,1.00605754575333e-72,"1689"
"6398",-5.20801160933789,7.13509543223748,333.31459846826,1.82336721620902e-74,1.38823526201988e-72,"6398"
"15723",-3.18297421536229,5.47416558496436,331.883864624427,3.73665165114485e-74,2.8217058039931e-72,"15723"
"6018",-3.77640272436198,4.44639185979683,330.681551510199,6.82880932811973e-74,5.13576428372126e-72,"6018"
"19786",-3.2556609119558,5.16940672640375,330.486190941276,7.53172673844413e-74,5.64147677684027e-72,"19786"
"15634",-4.1768214289968,7.42149843219655,330.363832112275,8.00837439988275e-74,5.97431188597705e-72,"15634"
"11648",-3.7914650179034,5.12937198324791,329.854480493006,1.03390758484692e-73,7.68205792259149e-72,"11648"
"4352",-10.9080489752,8.75575005742228,329.677906874605,1.12963924638394e-73,8.3264763734459e-72,"4352"
"29985",-5.8871474676151,6.74462673034831,329.509560302392,1.22915319771786e-73,9.02403305991199e-72,"29985"
"1502",-8.51153300444053,13.8737826333908,329.037203946968,1.55770974724445e-73,1.13909834125572e-71,"1502"
"5661",-4.52180887809863,4.70227218077259,328.33136018152,2.21933104600154e-73,1.61018994831665e-71,"5661"
"2111",-3.53388639922054,4.81878636388963,327.887296558338,2.77294593322084e-73,2.00399502775464e-71,"2111"
"7161",-3.1415498918138,6.03359286637755,327.388611874703,3.56088484056959e-73,2.56342141771899e-71,"7161"
"13509",-3.5395893952977,6.30773949093353,327.233367099066,3.84920709167875e-73,2.76023955050963e-71,"13509"
"11549",-3.64408669128007,5.7863688365223,327.086234259767,4.14398177203029e-73,2.94876179862817e-71,"11549"
